縣市 ,測站名稱 ,空氣污染指標 ,指標污染物, 狀態 ,二氧化硫濃度 ,一氧化碳濃度 ,臭氧濃度 ,懸浮微粒濃度 ,細懸浮微粒濃度 ,二氧化氮濃度 ,細懸浮微粒指標 ,氮氧化物 ,一氧化氮 ,發佈時間
臺中市,沙鹿,28,,良好,4.6,0.32,34,31,3,17,1,21.07,3.83,2016-05-24 11:00
臺中市,豐原,42,,良好,2.5,0.38,50,,,10,1,12.16,2.03,2016-05-24 11:00
臺中市,西屯,44,,良好,4,0.21,53,29,27,12,2,14.08,2.42,2016-05-24 12:00
臺中市,忠明,44,,良好,2.5,0.3,53,13,,11,1,14.38,2.92,2016-05-24 12:00
臺中市,大里,43,,良好,2.5,0.3,51,23,20,9.3,2,11.59,2.31,2016-05-24 12:00
臺中市,沙鹿,32,,良好,4.8,0.37,38,33,12,15,1,19.2,4.41,2016-05-24 12:00
臺中市,豐原,36,,良好,2.9,0.32,44,33,23,13,2,14.59,2.01,2016-05-24 12:00
臺中市,西屯,47,,良好,4.7,0.26,57,37,23,11,2,13.35,2.24,2016-05-24 13:00
臺中市,忠明,49,,良好,2.8,0.31,59,24,22,11,2,13.41,2.53,2016-05-24 13:00
臺中市,大里,48,,良好,3.4,0.33,58,32,20,11,2,13.25,2.29,2016-05-24 13:00
臺中市,沙鹿,39,,良好,3.7,0.34,46,26,10,9.8,1,12.35,2.55,2016-05-24 13:00
臺中市,豐原,45,,良好,3.1,0.28,55,29,30,11,2,13.03,2.16,2016-05-24 13:00
臺中市,西屯,45,,良好,3.2,0.2,54,34,20,7.4,2,9.61,2.25,2016-05-24 14:00
臺中市,忠明,47,,良好,3.5,0.3,56,28,20,9.6,2,12.1,2.47,2016-05-24 14:00
臺中市,大里,49,,良好,4.1,0.29,58,38,22,11,2,13.31,2.49,2016-05-24 14:00
臺中市,沙鹿,39,,良好,1.7,0.21,47,20,5,5.9,1,7.34,1.46,2016-05-24 14:00
臺中市,豐原,46,,良好,4,0.3,55,26,30,9.8,2,11.38,1.61,2016-05-24 14:00
臺中市,西屯,43,,良好,2.6,0.18,52,32,17,6.9,2,9.04,2.15,2016-05-24 15:00
臺中市,忠明,44,,良好,2.7,0.26,53,31,18,9.6,2,12.04,2.44,2016-05-24 15:00
臺中市,大里,50,,良好,4.1,0.29,60,37,22,11,2,13.53,2.39,2016-05-24 15:00
臺中市,沙鹿,43,,良好,0.8,0.2,52,22,7,5.4,1,6.59,1.23,2016-05-24 15:00
臺中市,豐原,49,,良好,4.4,0.28,59,35,27,9.3,2,11.27,1.93,2016-05-24 15:00
臺中市,西屯,44,,良好,1.4,0.14,53,24,14,4.5,2,6.04,1.51,2016-05-24 16:00
臺中市,忠明,42,,良好,1.6,0.23,51,27,15,10,2,13.66,3.19,2016-05-24 16:00
臺中市,大里,46,,良好,3.8,0.33,55,40,17,12,2,13.51,1.82,2016-05-24 16:00
臺中市,沙鹿,51,臭氧,普通,0.7,0.22,61,25,10,5.5,1,6.68,1.14,2016-05-24 16:00
臺中市,豐原,45,,良好,5.4,0.27,54,26,25,12,2,13.65,2.1,2016-05-24 16:00
臺中市,西屯,44,,良好,1.5,0.15,53,25,11,5.6,2,7.14,1.59,2016-05-24 17:00
臺中市,忠明,43,,良好,0.9,0.22,52,25,18,10,2,12.6,2.48,2016-05-24 17:00
臺中市,大里,41,,良好,2.3,0.36,50,33,15,12,2,14.39,2.22,2016-05-24 17:00
臺中市,沙鹿,50,,良好,0.6,0.24,61,23,9,6.8,1,8.01,1.24,2016-05-24 17:00
臺中市,豐原,43,,良好,4.4,0.26,52,21,22,10,2,11.86,1.75,2016-05-24 17:00
臺中市,西屯,47,,良好,1.3,0.2,57,22,12,12,2,14.28,1.8,2016-05-24 18:00
臺中市,忠明,47,,良好,1.2,0.32,56,26,12,13,2,15.21,2.03,2016-05-24 18:00
臺中市,大里,38,,良好,2,0.54,46,32,18,18,2,20.67,2.18,2016-05-24 18:00
臺中市,沙鹿,46,,良好,0.8,0.28,55,27,12,9.7,1,11.15,1.48,2016-05-24 18:00
臺中市,豐原,39,,良好,5.6,0.34,47,37,19,16,2,17.45,1.62,2016-05-24 18:00
臺中市,西屯,36,,良好,1.2,0.26,43,26,8,14,2,15.41,1.26,2016-05-24 19:00
臺中市,忠明,35,,良好,1.7,0.44,42,34,15,22,2,23.89,2.06,2016-05-24 19:00
臺中市,大里,35,,良好,2.4,0.52,43,29,19,21,2,23.06,1.66,2016-05-24 19:00
臺中市,沙鹿,34,,良好,0.9,0.32,40,30,13,12,1,13.93,1.44,2016-05-24 19:00
臺中市,豐原,35,,良好,3.6,0.32,42,37,25,11,2,11.88,1.18,2016-05-24 19:00
臺中市,西屯,27,,良好,1.6,0.29,31,30,7,18,2,18.92,1.41,2016-05-24 20:00
臺中市,忠明,27,,良好,1.5,0.47,28,38,16,23,2,24.34,1.68,2016-05-24 20:00
臺中市,大里,32,,良好,2.9,0.61,25,41,19,27,2,29.79,2.33,2016-05-24 20:00
臺中市,沙鹿,28,,良好,1.3,0.34,28,35,14,17,1,18.56,1.38,2016-05-24 20:00
臺中市,豐原,29,,良好,3.7,0.39,28,30,23,14,2,15.37,1.23,2016-05-24 20:00
臺中市,西屯,29,,良好,2.8,0.42,20,37,9,24,2,25.56,1.58,2016-05-24 21:00
臺中市,忠明,31,,良好,1.9,0.57,17,46,24,28,2,29.68,2.09,2016-05-24 21:00
臺中市,大里,35,,良好,4.4,0.63,14,47,21,31,2,33.99,3.12,2016-05-24 21:00
臺中市,沙鹿,31,,良好,1.5,0.34,23,40,19,18,2,19.36,1.24,2016-05-24 21:00
臺中市,豐原,31,,良好,3,0.39,18,32,34,15,3,16.46,1.25,2016-05-24 21:00
臺中市,西屯,33,,良好,1.8,0.35,15,45,20,22,2,23.88,1.53,2016-05-24 22:00
臺中市,忠明,36,,良好,2.3,0.64,9,51,27,29,2,32.06,3.11,2016-05-24 22:00
臺中市,大里,40,,良好,3.9,0.57,13,61,27,27,2,29.92,2.93,2016-05-24 22:00
臺中市,沙鹿,33,,良好,2,0.33,18,42,22,18,2,19.25,1.28,2016-05-24 22:00
臺中市,豐原,33,,良好,3,0.43,13,39,25,19,3,20.16,1.22,2016-05-24 22:00
臺中市,西屯,37,,良好,2.1,0.4,9,50,23,26,2,28.8,2.42,2016-05-24 23:00
臺中市,忠明,41,,良好,2.8,0.55,11,57,24,27,2,28.48,1.97,2016-05-24 23:00
臺中市,大里,47,,良好,3.3,0.52,16,66,30,21,2,22.64,1.62,2016-05-24 23:00
臺中市,沙鹿,36,,良好,2.6,0.42,9.7,45,19,23,2,24.61,1.54,2016-05-24 23:00
臺中市,豐原,33,,良好,3,0.52,13,36,32,20,3,21.48,1.4,2016-05-24 23:00
臺中市,西屯,40,,良好,3.3,0.37,8.7,52,30,27,2,28.9,2.09,2016-05-25 00:00
臺中市,忠明,44,,良好,3.6,0.43,16,53,29,19,2,20.91,1.96,2016-05-25 00:00
臺中市,大里,51,懸浮微粒,普通,5.1,0.45,14,65,28,20,3,22.3,1.99,2016-05-25 00:00
臺中市,沙鹿,38,,良好,3.1,0.44,6.2,49,22,23,2,24.93,1.8,2016-05-25 00:00
臺中市,豐原,34,,良好,3.5,0.43,18,38,25,15,3,16.16,1.28,2016-05-25 00:00
臺中市,西屯,43,,良好,3.1,0.36,11,54,24,22,2,23.8,1.64,2016-05-25 01:00
臺中市,忠明,45,,良好,5.5,0.47,9.9,47,31,21,3,23.13,1.83,2016-05-25 01:00
臺中市,大里,52,懸浮微粒,普通,4.2,0.49,13,59,27,17,3,18.28,1.56,2016-05-25 01:00
臺中市,沙鹿,40,,良好,3.5,0.44,4.2,51,25,24,2,25.59,1.68,2016-05-25 01:00
臺中市,豐原,35,,良好,2.9,0.36,19,36,29,10,3,11.09,1.1,2016-05-25 01:00
臺中市,西屯,46,,良好,4.2,0.34,10,58,26,20,2,21.57,1.58,2016-05-25 02:00
臺中市,忠明,47,,良好,6.2,0.46,13,53,28,16,3,17.34,1.5,2016-05-25 02:00
臺中市,大里,53,懸浮微粒,普通,5.5,0.59,15,67,31,13,3,15,1.81,2016-05-25 02:00
臺中市,沙鹿,42,,良好,4.3,0.48,2.6,48,21,24,2,26.4,2.35,2016-05-25 02:00
臺中市,豐原,36,,良好,4.6,0.38,17,43,24,9.8,3,10.82,1.01,2016-05-25 02:00
臺中市,西屯,48,,良好,5.9,0.36,5.6,58,26,23,2,25.51,2.31,2016-05-25 03:00
臺中市,大里,55,懸浮微粒,普通,5,0.53,11,82,33,14,3,15.26,1.61,2016-05-25 03:00
臺中市,沙鹿,44,,良好,5.1,0.46,2.2,50,17,26,2,28.9,2.56,2016-05-25 03:00
臺中市,豐原,38,,良好,5,0.37,15,46,25,9,3,9.93,.96,2016-05-25 03:00
臺中市,忠明,46,,良好,6.2,0.46,13,53,28,16,3,17.34,1.5,2016-05-25 02:00
臺中市,西屯,50,,良好,5.3,0.32,4.6,60,30,24,2,26.38,2.75,2016-05-25 04:00
臺中市,忠明,49,,良好,5.1,0.46,2,62,28,25,3,28.35,3.43,2016-05-25 04:00
臺中市,大里,58,懸浮微粒,普通,4.2,0.45,7,90,31,16,3,19.38,3.02,2016-05-25 04:00
臺中市,沙鹿,46,,良好,5.3,0.44,3.1,55,17,24,2,27.86,3.48,2016-05-25 04:00
臺中市,豐原,40,,良好,5.6,0.43,9.9,50,32,11,3,12.13,1.28,2016-05-25 04:00
臺中市,西屯,52,懸浮微粒,普通,7.4,0.42,5.4,60,30,24,3,26.58,2.66,2016-05-25 05:00
臺中市,忠明,52,懸浮微粒,普通,6.2,0.5,3.8,60,33,24,3,25.68,2.13,2016-05-25 05:00
臺中市,大里,60,懸浮微粒,普通,4.7,0.42,5.7,83,28,19,3,22.63,3.52,2016-05-25 05:00
臺中市,沙鹿,49,,良好,6,0.45,3.1,59,25,23,2,26.8,3.34,2016-05-25 05:00
臺中市,豐原,45,,良好,6.2,0.45,9.9,59,44,13,3,14.18,1.25,2016-05-25 05:00
臺中市,西屯,52,懸浮微粒,普通,9.4,0.48,5.9,59,28,27,3,33.25,6.52,2016-05-25 06:00
臺中市,忠明,53,懸浮微粒,普通,9.4,0.59,3.1,65,33,26,3,33.25,6.78,2016-05-25 06:00
臺中市,大里,62,懸浮微粒,普通,9.1,0.6,4.1,86,30,24,3,29.64,5.95,2016-05-25 06:00
臺中市,沙鹿,50,,良好,6.3,0.44,5,56,28,23,2,27.9,4.66,2016-05-25 06:00
臺中市,豐原,47,,良好,7.1,0.46,4,57,50,22,3,24.17,2.28,2016-05-25 06:00
臺中市,西屯,52,懸浮微粒,普通,5.1,0.33,12,53,31,18,3,22.68,4.62,2016-05-25 07:00
臺中市,忠明,54,懸浮微粒,普通,7.2,0.49,7.4,63,34,23,3,30.19,7.24,2016-05-25 07:00
臺中市,大里,64,懸浮微粒,普通,11,0.73,4.8,84,36,26,3,41.14,15.4,2016-05-25 07:00
臺中市,沙鹿,51,懸浮微粒,普通,5,0.42,9,51,23,18,2,23.1,4.9,2016-05-25 07:00
臺中市,豐原,48,,良好,6.9,0.52,3.8,45,48,22,4,26.1,3.78,2016-05-25 07:00
臺中市,西屯,52,懸浮微粒,普通,3.4,0.36,18,48,30,16,3,19.52,3.16,2016-05-25 08:00
臺中市,忠明,54,懸浮微粒,普通,4.1,0.44,15,49,34,17,3,20.18,3.53,2016-05-25 08:00
臺中市,大里,64,懸浮微粒,普通,7.9,0.85,9,84,36,24,3,37.89,13.92,2016-05-25 08:00
臺中市,沙鹿,50,,良好,4.1,0.35,16,45,19,13,2,16.76,3.6,2016-05-25 08:00
臺中市,豐原,46,,良好,5.5,0.42,12,34,,16,4,18.32,1.88,2016-05-25 08:00
臺中市,西屯,52,懸浮微粒,普通,3.5,0.35,22,47,31,15,3,19.52,4.75,2016-05-25 09:00
臺中市,忠明,52,懸浮微粒,普通,3.8,0.52,20,45,27,16,3,21.32,5.36,2016-05-25 09:00
臺中市,大里,64,懸浮微粒,普通,4.4,0.62,22,79,34,17,3,23.42,6.34,2016-05-25 09:00
臺中市,沙鹿,49,,良好,3.7,0.36,20,41,19,14,2,18.55,4.44,2016-05-25 09:00
臺中市,豐原,40,,良好,4.2,0.33,19,16,,11,,13.05,2.33,2016-05-25 09:00
臺中市,西屯,50,,良好,4.2,0.28,28,44,30,16,3,20.38,4.44,2016-05-25 10:00
臺中市,忠明,50,,良好,3.6,0.43,28,31,24,17,3,21.3,4.81,2016-05-25 10:00
臺中市,大里,64,懸浮微粒,普通,4.3,0.66,20,68,32,23,3,31.72,8.41,2016-05-25 10:00
臺中市,沙鹿,46,,良好,2.9,0.26,33,38,7,9.9,2,13.94,4.06,2016-05-25 10:00
臺中市,豐原,34,,良好,3.8,0.28,22,20,,8.8,,11.3,2.47,2016-05-25 10:00
臺中市,西屯,50,,良好,2.9,0.23,35,49,31,14,3,15.71,2.15,2016-05-25 11:00
臺中市,忠明,45,,良好,3.6,0.43,29,33,22,20,3,23.24,3.17,2016-05-25 11:00
臺中市,大里,63,懸浮微粒,普通,5.1,0.56,,68,33,21,3,27.45,6.88,2016-05-25 11:00
臺中市,沙鹿,44,,良好,2.2,0.25,48,33,3,7.4,2,9.09,1.71,2016-05-25 11:00
臺中市,豐原,31,,良好,3.6,0.24,30,24,,6.6,,8.8,2.22,2016-05-25 11:00
臺中市,西屯,50,,良好,3.3,0.27,40,48,30,18,3,22.36,4.18,2016-05-25 12:00
臺中市,忠明,43,,良好,3.4,0.57,37,38,27,21,3,25.01,3.7,2016-05-25 12:00
臺中市,大里,61,懸浮微粒,普通,,,,61,30,,3,,,2016-05-25 12:00
臺中市,沙鹿,43,,良好,2.3,0.27,51,32,12,8.7,2,10.13,1.41,2016-05-25 12:00
臺中市,豐原,29,,良好,4.4,0.25,34,22,23,6.2,,8,1.78,2016-05-25 12:00
臺中市,西屯,50,,良好,2.6,0.23,59,53,26,10,3,12.16,1.98,2016-05-25 13:00
臺中市,忠明,48,,良好,3,0.41,58,49,26,18,3,20.42,2.68,2016-05-25 13:00
臺中市,大里,70,臭氧,普通,,,85,,,,3,,,2016-05-25 13:00
臺中市,沙鹿,47,,良好,1.8,0.23,56,30,15,6.1,2,7.52,1.41,2016-05-25 13:00
臺中市,豐原,35,,良好,4.3,0.29,42,36,34,7.7,,9.73,2.06,2016-05-25 13:00
臺中市,西屯,57,臭氧,普通,2.4,0.21,68,45,25,8.7,3,9.89,1.15,2016-05-25 14:00
臺中市,忠明,62,臭氧,普通,2.5,0.31,74,54,26,11,3,12.21,1.33,2016-05-25 14:00
臺中市,大里,0,,,3,0.48,80,,49,,4,,,2016-05-25 14:00
臺中市,沙鹿,49,,良好,1.5,0.22,59,25,14,5.9,2,7.14,1.29,2016-05-25 14:00
臺中市,豐原,46,,良好,5.8,0.33,56,40,31,12,3,14.2,2.49,2016-05-25 14:00
臺中市,西屯,57,臭氧,普通,2.6,0.18,69,47,20,6.7,3,7.79,1.06,2016-05-25 15:00
臺中市,忠明,61,臭氧,普通,2.1,0.28,74,48,21,8.9,3,10.09,1.15,2016-05-25 15:00
臺中市,大里,0,,,,,,,44,,4,,,2016-05-25 15:00
臺中市,沙鹿,52,臭氧,普通,1.6,0.21,62,29,15,5.7,2,6.85,1.19,2016-05-25 15:00
臺中市,豐原,59,臭氧,普通,5.1,0.31,71,37,31,10,3,12.17,2.04,2016-05-25 15:00
臺中市,西屯,53,臭氧,普通,2.8,0.18,64,39,22,6.5,3,7.49,.96,2016-05-25 16:00
臺中市,忠明,60,臭氧,普通,2.2,0.28,72,43,27,9.8,3,11.02,1.23,2016-05-25 16:00
臺中市,大里,0,,,2.5,0.36,90,71,41,12,4,14.14,2.58,2016-05-25 16:00
臺中市,沙鹿,41,,良好,1.3,0.17,49,,,5.3,2,6.62,1.37,2016-05-25 16:00
臺中市,豐原,51,臭氧,普通,6.1,0.28,62,43,33,12,3,13.87,1.81,2016-05-25 16:00
臺中市,西屯,45,,良好,2.9,0.17,53,37,20,7.5,3,8.85,1.35,2016-05-25 17:00
臺中市,忠明,47,,良好,3.1,0.3,53,46,29,14,3,15.92,1.73,2016-05-25 17:00
臺中市,大里,0,,,2.7,0.36,66,68,39,14,4,16.69,3.17,2016-05-25 17:00
臺中市,沙鹿,37,,良好,1,0.19,45,30,,6.8,,8.21,1.46,2016-05-25 17:00
臺中市,豐原,39,,良好,6.5,0.26,47,40,29,12,3,14.94,2.48,2016-05-25 17:00
臺中市,西屯,42,,良好,1.9,0.19,39,30,20,9.8,2,10.96,1.12,2016-05-25 18:00
臺中市,忠明,45,,良好,1.8,0.31,37,45,27,15,3,16.95,1.96,2016-05-25 18:00
臺中市,大里,60,懸浮微粒,普通,2.6,0.46,45,61,34,16,4,19.47,3.84,2016-05-25 18:00
臺中市,沙鹿,34,,良好,1.1,0.23,41,28,23,7.3,,8.41,1.08,2016-05-25 18:00
臺中市,豐原,36,,良好,5.6,0.28,43,35,34,14,3,15.96,2.18,2016-05-25 18:00
臺中市,西屯,38,,良好,1.8,0.25,33,28,14,15,2,16.05,.95,2016-05-25 19:00
臺中市,忠明,44,,良好,1.7,0.4,28,44,14,18,3,19.42,1.61,2016-05-25 19:00
臺中市,大里,58,懸浮微粒,普通,2.2,0.46,37,52,26,16,4,19.32,3.11,2016-05-25 19:00
臺中市,沙鹿,31,,良好,1.2,0.28,31,29,18,12,,13.27,1.33,2016-05-25 19:00
臺中市,豐原,41,,良好,4.1,0.29,49,37,18,11,3,12.17,1.2,2016-05-25 19:00
臺中市,西屯,36,,良好,1.8,0.32,23,25,15,22,2,22.43,.9,2016-05-25 20:00
臺中市,忠明,42,,良好,2,0.44,27,33,3,19,2,19.72,1.16,2016-05-25 20:00
臺中市,大里,56,懸浮微粒,普通,2.4,0.52,33,48,16,19,3,21.54,2.81,2016-05-25 20:00
臺中市,沙鹿,31,,良好,1.5,0.31,25,33,16,14,2,14.54,.86,2016-05-25 20:00
臺中市,豐原,35,,良好,3.5,0.34,33,40,37,11,3,12.93,1.63,2016-05-25 20:00
臺中市,西屯,34,,良好,2.1,0.34,26,29,17,19,2,19.77,.89,2016-05-25 21:00
臺中市,忠明,40,,良好,2.7,0.57,20,30,10,24,2,24.97,1.1,2016-05-25 21:00
臺中市,大里,52,懸浮微粒,普通,3.2,0.6,29,38,24,22,3,24.73,2.78,2016-05-25 21:00
臺中市,沙鹿,30,,良好,1.7,0.27,26,31,17,13,2,14.27,.82,2016-05-25 21:00
臺中市,豐原,35,,良好,3.4,0.43,20,34,40,13,3,14.12,1.44,2016-05-25 21:00
臺中市,西屯,35,,良好,2.9,0.39,19,38,21,21,2,22.57,1.25,2016-05-25 22:00
臺中市,忠明,38,,良好,3.3,0.66,13,29,17,28,2,29.24,1.3,2016-05-25 22:00
臺中市,大里,50,,良好,3.6,0.68,8.7,42,17,31,3,36.99,5.99,2016-05-25 22:00
臺中市,沙鹿,31,,良好,2.2,0.29,26,31,17,15,2,16.07,.97,2016-05-25 22:00
臺中市,豐原,37,,良好,3.1,0.38,15,41,39,11,3,12.57,1.66,2016-05-25 22:00
臺中市,西屯,37,,良好,3.2,0.38,17,48,21,22,2,23.05,1.07,2016-05-25 23:00
臺中市,忠明,37,,良好,4.9,0.63,15,38,26,27,2,27.68,.95,2016-05-25 23:00
臺中市,大里,50,,良好,2.7,0.59,7.7,50,22,26,3,30.3,4.33,2016-05-25 23:00
臺中市,沙鹿,32,,良好,2.8,0.32,20,38,20,19,2,19.72,1,2016-05-25 23:00
臺中市,豐原,38,,良好,3,0.29,23,40,32,7.8,3,9.13,1.36,2016-05-25 23:00
臺中市,西屯,40,,良好,3.2,0.53,4.9,51,25,33,2,45.83,12.39,2016-05-26 00:00
臺中市,忠明,39,,良好,3.9,0.65,5,45,20,29,2,32.21,2.73,2016-05-26 00:00
臺中市,大里,50,,良好,2.4,0.6,7.1,55,17,25,3,28.79,4.27,2016-05-26 00:00
臺中市,沙鹿,33,,良好,2.5,0.39,14,41,18,20,2,21.06,1.08,2016-05-26 00:00
臺中市,豐原,39,,良好,2.9,0.29,23,40,33,6.8,3,8.07,1.27,2016-05-26 00:00
臺中市,西屯,42,,良好,3.4,0.5,3.2,47,27,30,2,43.97,13.66,2016-05-26 01:00
臺中市,忠明,41,,良好,3.5,0.58,6.6,47,20,26,2,27.37,1.76,2016-05-26 01:00
臺中市,大里,52,懸浮微粒,普通,2.8,0.54,6.4,61,27,22,3,25.97,3.73,2016-05-26 01:00
臺中市,沙鹿,35,,良好,2.2,0.39,11,42,17,19,2,20.36,.98,2016-05-26 01:00
臺中市,豐原,41,,良好,3.1,0.3,19,47,39,6.1,3,7.27,1.2,2016-05-26 01:00
臺中市,西屯,43,,良好,1.8,0.45,3.3,46,26,27,2,32.63,5.42,2016-05-26 02:00
臺中市,忠明,41,,良好,2.6,0.55,6.6,39,21,23,2,25.05,1.71,2016-05-26 02:00
臺中市,大里,52,懸浮微粒,普通,2.3,0.52,4.3,54,27,20,3,26.19,5.91,2016-05-26 02:00
臺中市,沙鹿,38,,良好,3.6,0.46,4.9,44,27,29,2,30.85,1.99,2016-05-26 02:00
臺中市,豐原,40,,良好,1.3,0.34,15,38,33,7.3,3,8.36,1.06,2016-05-26 02:00
臺中市,西屯,43,,良好,1.9,0.41,3.4,48,26,24,3,31.51,7.32,2016-05-26 03:00
臺中市,忠明,41,,良好,3.1,0.5,8,40,25,20,2,21.4,1.24,2016-05-26 03:00
臺中市,大里,53,懸浮微粒,普通,3.3,0.59,9.7,60,24,14,3,16.48,2.95,2016-05-26 03:00
臺中市,沙鹿,39,,良好,4.6,0.52,2.4,44,30,30,2,31.87,2.15,2016-05-26 03:00
臺中市,豐原,42,,良好,1.6,0.37,12,47,26,7.6,3,8.68,1.12,2016-05-26 03:00
臺中市,西屯,44,,良好,1.1,0.39,3.2,49,22,23,2,28.73,5.27,2016-05-26 04:00
臺中市,忠明,42,,良好,3.5,0.46,10,46,27,17,2,19.23,1.79,2016-05-26 04:00
臺中市,大里,53,懸浮微粒,普通,2.4,0.48,7,60,21,17,3,18.19,1.58,2016-05-26 04:00
臺中市,沙鹿,41,,良好,6,0.45,4.8,48,20,26,2,29.66,4,2016-05-26 04:00
臺中市,豐原,43,,良好,1.6,0.4,12,50,20,7.3,3,8.6,1.27,2016-05-26 04:00
臺中市,西屯,45,,良好,2.8,0.49,4,54,19,24,2,29.99,6.01,2016-05-26 05:00
臺中市,忠明,42,,良好,3.4,0.5,3,51,21,21,2,25.82,4.51,2016-05-26 05:00
臺中市,大里,53,懸浮微粒,普通,2.2,0.44,2.9,60,20,17,2,21.93,4.72,2016-05-26 05:00
臺中市,沙鹿,42,,良好,4.6,0.39,10,49,16,22,2,23.2,1.7,2016-05-26 05:00
臺中市,豐原,44,,良好,1.5,0.42,12,48,18,7,3,8.45,1.43,2016-05-26 05:00
臺中市,西屯,48,,良好,1.9,0.45,3.8,61,22,19,2,33.1,13.65,2016-05-26 06:00
臺中市,忠明,44,,良好,3.4,0.48,3.6,53,20,18,2,24.28,6.49,2016-05-26 06:00
臺中市,大里,54,懸浮微粒,普通,2.5,0.51,4.5,64,19,15,2,20.31,5.3,2016-05-26 06:00
臺中市,沙鹿,44,,良好,4.7,0.46,7.5,49,22,25,2,28.69,4,2016-05-26 06:00
臺中市,豐原,45,,良好,1.7,0.44,13,45,19,7.8,3,9.34,1.52,2016-05-26 06:00
臺中市,西屯,50,,良好,1.9,0.43,6.5,60,24,19,2,31.42,12.7,2016-05-26 07:00
臺中市,忠明,46,,良好,2.5,0.55,8.9,53,23,16,2,22.89,6.55,2016-05-26 07:00
臺中市,大里,54,懸浮微粒,普通,2.4,0.62,11,60,25,16,2,21.73,5.89,2016-05-26 07:00
臺中市,沙鹿,46,,良好,4.1,0.49,11,56,27,18,2,22.64,4.52,2016-05-26 07:00
臺中市,豐原,44,,良好,2.2,0.51,14,40,30,9.4,3,11.85,2.51,2016-05-26 07:00
臺中市,西屯,52,懸浮微粒,普通,2.3,0.54,17,62,32,23,3,34.97,12.22,2016-05-26 08:00
臺中市,忠明,48,,良好,4,0.71,24,55,32,18,2,26.4,8.43,2016-05-26 08:00
臺中市,大里,54,懸浮微粒,普通,4,0.83,19,65,29,18,2,27.16,9,2016-05-26 08:00
臺中市,沙鹿,49,,良好,5.3,0.57,21,60,25,20,2,27.42,7.47,2016-05-26 08:00
臺中市,豐原,42,,良好,3.4,0.53,32,35,30,10,3,13.48,3.27,2016-05-26 08:00
臺中市,西屯,52,懸浮微粒,普通,2,0.37,44,52,28,15,3,19.12,3.92,2016-05-26 09:00
臺中市,忠明,50,,良好,3.5,0.55,50,55,27,14,3,17.53,3.42,2016-05-26 09:00
臺中市,大里,56,懸浮微粒,普通,4.5,0.52,42,73,35,14,3,18.18,3.71,2016-05-26 09:00
臺中市,沙鹿,50,,良好,5.1,0.46,37,55,19,17,2,21.62,4.57,2016-05-26 09:00
臺中市,豐原,41,,良好,3.7,0.44,45,38,23,10,3,13.07,2.81,2016-05-26 09:00
臺中市,西屯,53,懸浮微粒,普通,4,0.28,56,58,31,11,3,12.98,2.24,2016-05-26 10:00
臺中市,忠明,50,,良好,3.5,0.41,50,46,26,16,3,20.06,4.17,2016-05-26 10:00
臺中市,大里,58,懸浮微粒,普通,4.4,0.45,61,75,36,14,3,15.92,1.91,2016-05-26 10:00
臺中市,沙鹿,52,懸浮微粒,普通,9.7,0.43,52,56,22,22,2,25.07,3.48,2016-05-26 10:00
臺中市,豐原,54,臭氧,普通,3.2,0.52,65,45,28,12,3,14.08,2.45,2016-05-26 10:00
臺中市,西屯,69,臭氧,普通,4.5,0.35,83,55,37,,3,,,2016-05-26 11:00
臺中市,忠明,59,臭氧,普通,3.5,0.38,71,45,28,12,3,14.43,2.63,2016-05-26 11:00
臺中市,大里,63,臭氧,普通,5.3,0.42,76,69,36,15,3,17.57,2.34,2016-05-26 11:00
臺中市,沙鹿,63,臭氧,普通,13,0.51,75,77,37,22,3,24.76,2.6,2016-05-26 11:00
臺中市,豐原,72,臭氧,普通,4,0.48,86,63,34,14,3,15.39,1.82,2016-05-26 11:00
