縣市 ,測站名稱 ,空氣污染指標 ,指標污染物, 狀態 ,二氧化硫濃度 ,一氧化碳濃度 ,臭氧濃度 ,懸浮微粒濃度 ,細懸浮微粒濃度 ,二氧化氮濃度 ,細懸浮微粒指標 ,氮氧化物 ,一氧化氮 ,發佈時間
雲林縣,崙背,33,,良好,1.2,0.2,37,16,,5,,5.27,.26,2016-05-25 19:00
雲林縣,斗六,48,,良好,3,0.29,36,49,13,9.9,2,10.13,.2,2016-05-25 19:00
雲林縣,臺西,41,,良好,2.2,0.14,40,28,14,4.2,2,5.11,.94,2016-05-25 20:00
雲林縣,崙背,31,,良好,1.8,0.22,29,20,16,6.4,3,6.65,.23,2016-05-25 20:00
雲林縣,斗六,47,,良好,2.8,0.32,30,41,17,11,2,10.93,-.05,2016-05-25 20:00
雲林縣,臺西,37,,良好,1.7,0.14,36,30,12,3.9,2,4.97,1.05,2016-05-25 21:00
雲林縣,崙背,27,,良好,1.9,0.23,26,19,17,7.3,3,7.73,.48,2016-05-25 21:00
雲林縣,斗六,45,,良好,5.7,0.41,22,38,23,16,2,15.58,-.06,2016-05-25 21:00
雲林縣,臺西,35,,良好,1.7,0.16,34,30,12,4.2,2,5.2,.99,2016-05-25 22:00
雲林縣,崙背,28,,良好,2.5,0.24,25,36,18,7.7,2,8.13,.47,2016-05-25 22:00
雲林縣,斗六,43,,良好,7.9,0.53,14,40,32,22,2,22.64,.63,2016-05-25 22:00
雲林縣,臺西,35,,良好,2.2,0.18,27,34,15,7.2,2,8.26,1.02,2016-05-25 23:00
雲林縣,崙背,28,,良好,2.4,0.25,19,33,22,8.6,2,8.89,.27,2016-05-25 23:00
雲林縣,斗六,42,,良好,4.6,0.46,11,42,25,21,3,21.42,.22,2016-05-25 23:00
雲林縣,臺西,37,,良好,2.6,0.23,20,41,19,10,2,11.26,1.27,2016-05-26 00:00
雲林縣,崙背,31,,良好,2.2,0.23,13,45,19,9.4,2,9.95,.59,2016-05-26 00:00
雲林縣,斗六,42,,良好,4.2,0.39,7.3,43,15,20,2,20.65,.31,2016-05-26 00:00
雲林縣,臺西,39,,良好,3,0.24,21,47,27,8.5,2,9.58,1.07,2016-05-26 01:00
雲林縣,崙背,32,,良好,2.8,0.22,15,28,22,8.1,2,8.57,.43,2016-05-26 01:00
雲林縣,斗六,42,,良好,2.7,0.28,13,42,15,14,2,14.33,.12,2016-05-26 01:00
雲林縣,臺西,41,,良好,3.4,0.2,17,45,26,9.7,2,10.62,.95,2016-05-26 02:00
雲林縣,崙背,32,,良好,2.6,0.21,10,34,22,11,2,10.78,.29,2016-05-26 02:00
雲林縣,斗六,43,,良好,2.8,0.26,18,42,17,11,2,10.59,.04,2016-05-26 02:00
雲林縣,臺西,42,,良好,3.7,0.2,18,41,18,7.8,2,8.82,.98,2016-05-26 03:00
雲林縣,崙背,31,,良好,2,0.22,9.9,29,28,8.9,2,9.03,.13,2016-05-26 03:00
雲林縣,斗六,43,,良好,3,0.28,16,43,22,9.5,2,9.2,-.29,2016-05-26 03:00
雲林縣,臺西,42,,良好,2.9,0.21,11,45,20,13,2,14.56,1.49,2016-05-26 04:00
雲林縣,崙背,32,,良好,1.9,0.24,8,43,20,10,2,11.8,1.39,2016-05-26 04:00
雲林縣,斗六,42,,良好,2.9,0.3,9.5,41,13,13,2,14.12,.82,2016-05-26 04:00
雲林縣,麥寮,50,,良好,3,0.25,12,53,,9,,10.6,1.56,2016-05-26 03:00
雲林縣,臺西,41,,良好,2,0.2,6.4,46,24,12,2,13.73,1.71,2016-05-26 05:00
雲林縣,崙背,31,,良好,2.3,0.3,2.9,27,16,15,2,19.12,4.26,2016-05-26 05:00
雲林縣,斗六,42,,良好,2.8,0.27,18,43,23,10,2,10.64,.62,2016-05-26 05:00
雲林縣,臺西,42,,良好,2.4,0.24,3.2,49,27,13,2,19.76,6.83,2016-05-26 06:00
雲林縣,崙背,32,,良好,2.5,0.32,5.8,36,23,16,2,19.64,4.13,2016-05-26 06:00
雲林縣,斗六,42,,良好,2.6,0.28,16,38,17,8.8,2,9.57,.78,2016-05-26 06:00
雲林縣,臺西,46,,良好,3.3,0.36,8.9,60,29,13,2,21.53,8.26,2016-05-26 07:00
雲林縣,崙背,35,,良好,3.2,0.37,17,45,25,13,2,17.05,4.29,2016-05-26 07:00
雲林縣,斗六,41,,良好,3.3,0.4,11,42,25,14,2,17.63,3.49,2016-05-26 07:00
雲林縣,臺西,50,,良好,4.6,0.35,32,75,39,9.3,3,12.71,3.38,2016-05-26 08:00
雲林縣,崙背,36,,良好,4.5,0.36,35,43,32,8.3,2,10.68,2.38,2016-05-26 08:00
雲林縣,斗六,41,,良好,4.4,0.44,21,41,22,12,2,16.55,4.18,2016-05-26 08:00
雲林縣,臺西,54,懸浮微粒,普通,5.5,0.35,50,74,45,7.6,3,9.29,1.66,2016-05-26 09:00
雲林縣,崙背,42,,良好,5.8,0.4,51,45,42,9.5,3,11.44,1.91,2016-05-26 09:00
雲林縣,斗六,43,,良好,4.4,0.33,44,53,26,8.6,2,10.09,1.49,2016-05-26 09:00
雲林縣,臺西,56,臭氧,普通,6.6,0.39,67,75,44,7.7,3,8.7,.96,2016-05-26 10:00
雲林縣,崙背,58,臭氧,普通,6.4,0.41,70,47,44,8.5,3,9.78,1.25,2016-05-26 10:00
雲林縣,斗六,46,,良好,4.6,0.39,55,55,31,9.2,2,10.12,.92,2016-05-26 10:00
雲林縣,臺西,62,臭氧,普通,6.2,0.33,74,83,43,7.1,4,8.11,1.06,2016-05-26 11:00
雲林縣,崙背,58,臭氧,普通,4.7,0.33,70,68,44,6,3,6.94,.9,2016-05-26 11:00
雲林縣,斗六,54,臭氧,普通,4.7,0.42,65,57,24,9.8,2,10.85,1.08,2016-05-26 11:00
雲林縣,臺西,58,臭氧,普通,4.3,0.26,69,70,41,5.1,4,6,.85,2016-05-26 12:00
雲林縣,崙背,60,臭氧,普通,4.1,0.31,73,67,36,5.8,4,6.86,1.02,2016-05-26 12:00
雲林縣,斗六,59,臭氧,普通,4.9,0.39,71,52,30,9.4,3,10.15,.79,2016-05-26 12:00
雲林縣,臺西,61,臭氧,普通,5,0.23,74,62,35,5.1,4,6.03,.93,2016-05-26 13:00
雲林縣,崙背,63,臭氧,普通,5.2,0.28,75,56,42,7.1,4,7.92,.84,2016-05-26 13:00
雲林縣,斗六,55,臭氧,普通,4.1,0.32,66,43,25,6.9,3,7.45,.55,2016-05-26 13:00
雲林縣,臺西,61,臭氧,普通,4.4,0.2,74,55,23,4.7,3,5.62,.97,2016-05-26 14:00
雲林縣,崙背,64,臭氧,普通,6,0.25,77,62,49,8.1,4,8.91,.84,2016-05-26 14:00
雲林縣,斗六,66,臭氧,普通,6,0.32,79,46,30,8.2,3,8.83,.64,2016-05-26 14:00
雲林縣,臺西,65,臭氧,普通,6.8,0.19,79,48,26,5.5,3,6.33,.8,2016-05-26 15:00
雲林縣,崙背,52,懸浮微粒,普通,,1.52,,,,,4,,,2016-05-26 15:00
雲林縣,斗六,65,臭氧,普通,5.5,0.32,79,49,28,7.9,3,8.7,.77,2016-05-26 15:00
雲林縣,臺西,58,臭氧,普通,8.7,0.2,70,46,30,6.5,3,7.26,.78,2016-05-26 16:00
雲林縣,崙背,67,臭氧,普通,4.2,0.22,80,57,41,7.2,4,8.28,1.08,2016-05-26 16:00
雲林縣,斗六,49,,良好,4.5,0.24,59,61,24,8.7,3,9.09,.41,2016-05-26 16:00
雲林縣,臺西,52,懸浮微粒,普通,4.9,0.16,60,39,23,4.5,3,5.39,.89,2016-05-26 17:00
雲林縣,崙背,65,臭氧,普通,3.4,0.24,78,60,44,6.7,5,7.69,.98,2016-05-26 17:00
雲林縣,斗六,50,,良好,2.8,0.25,48,49,24,7.3,3,7.78,.48,2016-05-26 17:00
雲林縣,臺西,52,懸浮微粒,普通,4.6,0.23,57,44,27,10,3,10.93,.92,2016-05-26 18:00
雲林縣,崙背,53,臭氧,普通,2.5,0.26,64,45,37,7.1,4,8.23,1.17,2016-05-26 18:00
雲林縣,斗六,50,,良好,2.3,0.35,34,42,19,11,3,11.36,.62,2016-05-26 18:00
雲林縣,臺西,52,懸浮微粒,普通,3.9,0.26,55,56,36,9.1,3,9.87,.73,2016-05-26 19:00
雲林縣,崙背,52,懸浮微粒,普通,2.2,0.27,56,55,55,6.6,5,7.23,.63,2016-05-26 19:00
雲林縣,斗六,47,,良好,2.3,0.37,31,28,19,12,2,12.63,.69,2016-05-26 19:00
雲林縣,臺西,52,懸浮微粒,普通,3.5,0.28,50,61,39,9.5,3,10.24,.76,2016-05-26 20:00
雲林縣,崙背,54,懸浮微粒,普通,2.2,0.32,48,68,54,8.3,5,9.14,.88,2016-05-26 20:00
雲林縣,斗六,41,,良好,2.2,0.41,16,25,12,14,2,14.58,.55,2016-05-26 20:00
雲林縣,臺西,54,懸浮微粒,普通,2.6,0.29,45,63,40,9,3,9.78,.8,2016-05-26 21:00
雲林縣,崙背,56,懸浮微粒,普通,3.5,0.29,41,81,55,7.3,6,8.14,.8,2016-05-26 21:00
雲林縣,斗六,37,,良好,2.1,0.34,10,24,6,14,2,14.53,.92,2016-05-26 21:00
雲林縣,臺西,54,懸浮微粒,普通,2,0.26,41,60,39,8.1,4,8.91,.81,2016-05-26 22:00
雲林縣,崙背,58,懸浮微粒,普通,2.4,0.29,37,78,45,7.7,6,8.92,1.23,2016-05-26 22:00
雲林縣,斗六,34,,良好,2.2,0.39,9.9,26,6,15,2,15.66,.95,2016-05-26 22:00
雲林縣,臺西,54,懸浮微粒,普通,2.4,0.26,34,58,40,10,4,10.91,.81,2016-05-26 23:00
雲林縣,崙背,60,懸浮微粒,普通,2.3,0.28,34,70,44,7.9,6,8.94,1.08,2016-05-26 23:00
雲林縣,斗六,33,,良好,2.2,0.28,13,29,3,11,2,12.67,1.28,2016-05-26 23:00
雲林縣,麥寮,58,懸浮微粒,普通,2,0.27,33,86,38,7.4,3,10.13,2.75,2016-05-27 00:00
雲林縣,臺西,54,懸浮微粒,普通,2.9,0.24,30,65,41,8.9,4,9.51,.65,2016-05-27 00:00
雲林縣,崙背,60,懸浮微粒,普通,2.2,0.3,28,74,47,8,5,8.94,.89,2016-05-27 00:00
雲林縣,斗六,31,,良好,2.8,0.24,12,22,2,11,1,11.96,.7,2016-05-27 00:00
雲林縣,麥寮,59,懸浮微粒,普通,1.7,0.28,25,74,41,8.7,3,10.88,2.16,2016-05-27 01:00
雲林縣,臺西,55,懸浮微粒,普通,3.1,0.26,26,73,39,9.4,4,10,.64,2016-05-27 01:00
雲林縣,崙背,60,懸浮微粒,普通,2.1,0.37,9.6,70,49,18,5,19.04,1.06,2016-05-27 01:00
雲林縣,斗六,31,,良好,1.9,0.19,14,26,8,9.4,1,9.62,.18,2016-05-27 01:00
雲林縣,臺西,57,懸浮微粒,普通,2.4,0.28,17,82,44,12,4,12.92,.61,2016-05-27 02:00
雲林縣,崙背,59,懸浮微粒,普通,2.4,0.38,2.8,64,35,22,5,26.28,4.38,2016-05-27 02:00
雲林縣,斗六,31,,良好,2.4,0.16,13,32,6,7.4,1,7.78,.36,2016-05-27 02:00
雲林縣,麥寮,61,懸浮微粒,普通,2.1,0.33,4.8,60,36,17,4,19.77,2.75,2016-05-27 03:00
雲林縣,臺西,58,懸浮微粒,普通,2.3,0.29,7.9,76,44,15,4,15.8,.91,2016-05-27 03:00
雲林縣,崙背,57,懸浮微粒,普通,3,0.31,2.9,47,33,18,5,22.29,4.43,2016-05-27 03:00
雲林縣,斗六,31,,良好,2.3,0.16,8.9,33,11,8.2,1,8.93,.77,2016-05-27 03:00
雲林縣,臺西,58,懸浮微粒,普通,2.2,0.32,1.9,57,36,19,4,25.11,6.18,2016-05-27 04:00
雲林縣,崙背,54,懸浮微粒,普通,3.3,0.28,2.9,40,24,18,4,19.7,2.09,2016-05-27 04:00
雲林縣,斗六,31,,良好,2,0.16,8.8,33,1,7,1,7.72,.71,2016-05-27 04:00
雲林縣,臺西,57,懸浮微粒,普通,2.3,0.35,1.7,50,28,16,4,28.09,11.7,2016-05-27 05:00
雲林縣,崙背,52,懸浮微粒,普通,5.3,0.29,3.4,42,29,19,4,20.59,1.79,2016-05-27 05:00
雲林縣,斗六,29,,良好,2.2,0.16,6.8,21,11,8.1,1,8.5,.38,2016-05-27 05:00
雲林縣,麥寮,56,懸浮微粒,普通,2.2,0.33,2.2,51,23,14,3,22.63,9.07,2016-05-27 06:00
雲林縣,臺西,56,懸浮微粒,普通,2.8,0.33,2.6,53,25,15,3,27.45,12.41,2016-05-27 06:00
雲林縣,崙背,51,懸浮微粒,普通,5.2,0.34,3.6,40,20,17,3,19.78,3.1,2016-05-27 06:00
雲林縣,斗六,27,,良好,2.2,0.2,5.4,21,6,7.9,1,8.96,1.03,2016-05-27 06:00
雲林縣,麥寮,56,懸浮微粒,普通,3.9,0.43,11,59,25,13,3,22.15,9.37,2016-05-27 07:00
雲林縣,臺西,54,懸浮微粒,普通,4,0.3,11,54,26,12,3,19.09,7.18,2016-05-27 07:00
雲林縣,崙背,50,,良好,4.2,0.29,7.7,37,16,13,3,22.04,8.83,2016-05-27 07:00
雲林縣,斗六,26,,良好,3.6,0.31,6.9,25,12,11,1,17.49,6.83,2016-05-27 07:00
雲林縣,臺西,53,懸浮微粒,普通,3.2,0.23,22,45,21,7.3,3,11.32,4.07,2016-05-27 08:00
雲林縣,崙背,47,,良好,5,0.21,21,31,19,9.3,3,13.27,3.99,2016-05-27 08:00
雲林縣,斗六,27,,良好,3.5,0.32,19,37,11,11,1,14.95,4.17,2016-05-27 08:00
雲林縣,臺西,51,懸浮微粒,普通,4.3,0.21,32,32,15,6.2,3,8.42,2.25,2016-05-27 09:00
雲林縣,崙背,42,,良好,4.7,0.16,33,23,18,6.9,3,9.07,2.19,2016-05-27 09:00
雲林縣,斗六,30,,良好,4.9,0.29,32,39,25,12,1,15.36,3.36,2016-05-27 09:00
雲林縣,臺西,48,,良好,5,0.26,45,28,17,6.5,3,8.19,1.66,2016-05-27 10:00
雲林縣,崙背,38,,良好,3.6,0.15,42,23,21,5.8,3,7.41,1.61,2016-05-27 10:00
雲林縣,斗六,38,,良好,5.1,0.28,45,32,23,10,2,12.13,1.78,2016-05-27 10:00
雲林縣,臺西,51,臭氧,普通,4.3,0.25,61,38,21,6.1,3,7.08,1.02,2016-05-27 11:00
雲林縣,崙背,44,,良好,3.9,0.17,52,,15,6.8,2,8.25,1.42,2016-05-27 11:00
雲林縣,斗六,49,,良好,4.5,0.32,59,27,20,8.7,2,10.11,1.44,2016-05-27 11:00
雲林縣,臺西,62,臭氧,普通,4.4,0.24,74,52,22,7,2,7.82,.77,2016-05-27 12:00
雲林縣,崙背,0,,,3.8,0.25,78,,20,4.9,2,5.19,.29,2016-05-27 12:00
雲林縣,斗六,51,臭氧,普通,4.5,0.34,61,29,7,9.3,2,10.25,.94,2016-05-27 12:00
雲林縣,臺西,46,,良好,2.1,0.13,42,46,13,4,2,5.35,1.36,2016-05-27 13:00
雲林縣,崙背,0,,,3.5,0.22,80,,20,5.2,2,5.47,.3,2016-05-27 13:00
雲林縣,斗六,47,,良好,4.1,0.3,56,27,11,7.9,2,8.87,1.02,2016-05-27 13:00
雲林縣,臺西,45,,良好,1.7,0.1,33,34,5,2.9,2,4.01,1.13,2016-05-27 14:00
雲林縣,崙背,0,,,1.7,0.09,45,,23,3.1,2,3.74,.66,2016-05-27 14:00
雲林縣,斗六,42,,良好,3.1,0.23,50,31,12,7.1,2,8.44,1.33,2016-05-27 14:00
雲林縣,臺西,43,,良好,1.4,0.09,30,34,7,2.5,2,3.57,1.03,2016-05-27 15:00
雲林縣,崙背,0,,,1.1,0.07,37,60,14,2.8,2,3.8,.97,2016-05-27 15:00
雲林縣,斗六,44,,良好,2.7,0.26,53,32,16,8,2,9.28,1.31,2016-05-27 15:00
雲林縣,臺西,39,,良好,1.3,0.1,29,32,7,2.6,2,3.73,1.16,2016-05-27 16:00
雲林縣,崙背,0,,,0.9,0.05,31,64,11,2.1,2,2.6,.5,2016-05-27 16:00
雲林縣,斗六,46,,良好,3.7,0.28,55,33,11,10,2,11.37,1.17,2016-05-27 16:00
雲林縣,臺西,35,,良好,1.2,0.1,30,23,5,2.6,1,3.99,1.4,2016-05-27 17:00
雲林縣,崙背,50,,良好,0.8,0.06,30,58,10,1.8,2,2.78,.94,2016-05-27 17:00
雲林縣,斗六,32,,良好,3,0.26,35,38,5,9.2,2,11.09,1.91,2016-05-27 17:00
雲林縣,臺西,35,,良好,1.2,0.1,30,23,5,2.6,1,3.99,1.4,2016-05-27 17:00
雲林縣,崙背,50,,良好,0.8,0.06,30,58,10,1.8,2,2.78,.94,2016-05-27 17:00
雲林縣,斗六,32,,良好,3,0.26,35,38,5,9.2,2,11.09,1.91,2016-05-27 17:00
雲林縣,臺西,31,,良好,1.2,0.13,30,17,4,3.6,1,4.87,1.31,2016-05-27 18:00
雲林縣,崙背,50,,良好,0.7,0.07,31,51,11,2.1,2,2.58,.49,2016-05-27 18:00
雲林縣,斗六,33,,良好,3.5,0.35,34,32,3,11,1,13.37,1.88,2016-05-27 18:00
雲林縣,臺西,28,,良好,1.4,0.12,30,18,9,3.9,1,5.02,1.09,2016-05-27 19:00
雲林縣,崙背,48,,良好,0.8,0.09,27,36,16,4.5,2,4.87,.41,2016-05-27 19:00
雲林縣,斗六,33,,良好,3.5,0.45,27,34,2,16,1,17.15,1.53,2016-05-27 19:00
雲林縣,臺西,26,,良好,1.3,0.13,28,21,10,4.2,1,4.97,.77,2016-05-27 20:00
雲林縣,崙背,43,,良好,0.9,0.12,23,30,11,6,2,6.3,.34,2016-05-27 20:00
雲林縣,斗六,32,,良好,3.5,0.43,19,23,13,17,1,18.35,1.85,2016-05-27 20:00
雲林縣,臺西,25,,良好,1.7,0.14,25,21,10,4.4,1,5.21,.84,2016-05-27 21:00
雲林縣,崙背,39,,良好,0.9,0.15,20,24,21,5.7,2,5.95,.29,2016-05-27 21:00
雲林縣,斗六,30,,良好,2.9,0.41,15,27,16,16,1,17.03,1.38,2016-05-27 21:00
雲林縣,臺西,25,,良好,1.5,0.11,25,19,9,4.1,1,4.97,.9,2016-05-27 22:00
雲林縣,崙背,34,,良好,1.1,0.12,21,15,16,4.3,2,4.99,.71,2016-05-27 22:00
雲林縣,斗六,28,,良好,3.8,0.38,11,24,21,17,2,18.77,1.39,2016-05-27 22:00
雲林縣,臺西,23,,良好,1.4,0.1,23,15,4,3.4,1,4.07,.66,2016-05-27 23:00
雲林縣,崙背,30,,良好,1.3,0.14,18,15,18,5.5,2,5.79,.29,2016-05-27 23:00
雲林縣,斗六,28,,良好,4.3,0.33,9.5,31,9,17,2,18.54,1.28,2016-05-27 23:00
雲林縣,臺西,21,,良好,1.5,0.15,18,14,2,4.4,1,5.06,.69,2016-05-28 00:00
雲林縣,崙背,27,,良好,1.6,0.17,12,15,7,8.7,2,9.08,.37,2016-05-28 00:00
雲林縣,斗六,28,,良好,3.1,0.22,15,26,10,12,2,13.31,1.44,2016-05-28 00:00
雲林縣,臺西,19,,良好,1.8,0.14,17,17,3,4.8,1,5.42,.64,2016-05-28 01:00
雲林縣,崙背,27,,良好,2.6,0.24,3.7,27,11,15,2,15.86,1.14,2016-05-28 01:00
雲林縣,斗六,28,,良好,1.9,0.16,16,25,4,9.6,1,9.66,.05,2016-05-28 01:00
雲林縣,臺西,19,,良好,4.1,0.3,5.1,23,11,16,1,16.68,.59,2016-05-28 02:00
雲林縣,崙背,28,,良好,2.7,0.26,5.2,28,11,13,2,13.87,.95,2016-05-28 02:00
雲林縣,斗六,26,,良好,2,0.14,17,12,3,8,1,8.33,.33,2016-05-28 02:00
雲林縣,臺西,20,,良好,4.7,0.32,6.3,26,12,17,1,17.88,1.15,2016-05-28 03:00
雲林縣,崙背,29,,良好,2.7,0.27,4.2,33,15,14,2,15.41,1.72,2016-05-28 03:00
雲林縣,斗六,23,,良好,1.6,0.14,16,14,4,7.9,1,8.16,.22,2016-05-28 03:00
雲林縣,臺西,21,,良好,3.4,0.27,10,24,8,10,1,11.97,1.56,2016-05-28 04:00
雲林縣,崙背,30,,良好,2.8,0.26,5.1,29,15,11,2,13.55,2.11,2016-05-28 04:00
雲林縣,斗六,21,,良好,1.6,0.14,13,15,0,9.4,1,10.23,.88,2016-05-28 04:00
雲林縣,麥寮,41,,良好,2.4,0.26,9.9,50,12,9.5,1,11.72,2.24,2016-05-28 05:00
雲林縣,臺西,22,,良好,2.9,0.23,8.8,24,10,11,1,12.51,1.49,2016-05-28 05:00
雲林縣,崙背,27,,良好,2.5,0.23,6.2,19,16,9.3,2,10.85,1.57,2016-05-28 05:00
雲林縣,斗六,19,,良好,1.8,0.14,13,16,4,8.7,1,10.03,1.38,2016-05-28 05:00
雲林縣,臺西,23,,良好,2.8,0.22,11,26,10,9.9,1,11.57,1.66,2016-05-28 06:00
雲林縣,崙背,24,,良好,2.4,0.19,10,18,17,7.1,2,9.35,2.23,2016-05-28 06:00
雲林縣,斗六,19,,良好,2.3,0.2,9.8,16,5,10,1,11.8,1.8,2016-05-28 06:00
雲林縣,臺西,23,,良好,3.1,0.23,15,24,5,7.2,1,9.95,2.76,2016-05-28 07:00
雲林縣,崙背,21,,良好,2.7,0.21,14,12,12,5.4,2,8.52,3.08,2016-05-28 07:00
雲林縣,斗六,18,,良好,2.5,0.19,13,15,10,7.6,1,10.85,3.24,2016-05-28 07:00
雲林縣,麥寮,41,,良好,3.5,0.26,19,38,8,6.8,1,11.45,4.6,2016-05-28 08:00
雲林縣,臺西,23,,良好,4.3,0.2,20,22,6,7.6,1,11.38,3.75,2016-05-28 08:00
雲林縣,崙背,20,,良好,4,0.23,19,22,10,6.3,2,10.41,4.08,2016-05-28 08:00
雲林縣,斗六,19,,良好,3.3,0.3,21,24,6,8.5,1,12.21,3.68,2016-05-28 08:00
雲林縣,臺西,22,,良好,4.2,0.18,27,22,10,6.6,1,9.61,3.02,2016-05-28 09:00
雲林縣,崙背,23,,良好,3.5,0.21,27,23,11,5.7,2,8.68,3.01,2016-05-28 09:00
雲林縣,斗六,22,,良好,2.8,0.34,26,25,3,7.4,1,10.24,2.8,2016-05-28 09:00
雲林縣,臺西,31,,良好,3.4,0.18,38,20,6,5.5,1,7.79,2.33,2016-05-28 10:00
雲林縣,崙背,28,,良好,2.2,0.15,34,34,13,4.8,2,7.88,3.07,2016-05-28 10:00
雲林縣,斗六,26,,良好,2.5,0.32,31,28,4,6.3,1,8.57,2.23,2016-05-28 10:00
雲林縣,臺西,35,,良好,2.4,0.15,42,22,6,4.8,1,6.4,1.61,2016-05-28 11:00
雲林縣,崙背,39,,良好,2.3,0.16,47,33,16,5.4,2,8.29,2.9,2016-05-28 11:00
雲林縣,斗六,28,,良好,2.4,0.28,33,25,8,6.5,1,8.73,2.22,2016-05-28 11:00
雲林縣,臺西,24,,良好,1.4,0.09,29,21,6,2.4,1,4.16,1.79,2016-05-28 12:00
雲林縣,崙背,43,,良好,2.1,0.14,52,35,16,5.2,2,7.47,2.24,2016-05-28 12:00
雲林縣,斗六,29,,良好,2.9,0.27,35,25,17,6.9,1,9.06,2.13,2016-05-28 12:00
雲林縣,臺西,24,,良好,1.7,0.08,29,19,5,2.3,1,4.05,1.77,2016-05-28 13:00
雲林縣,崙背,30,,良好,1.4,0.08,36,26,17,2,2,3.45,1.42,2016-05-28 13:00
雲林縣,斗六,44,,良好,3.5,0.3,53,21,12,8.3,1,10.14,1.84,2016-05-28 13:00
雲林縣,臺西,22,,良好,1.7,0.08,26,22,4,2.3,1,3.58,1.29,2016-05-28 14:00
雲林縣,崙背,29,,良好,1.5,0.07,34,9,13,2.1,2,3.91,1.84,2016-05-28 14:00
雲林縣,斗六,55,臭氧,普通,3.2,0.26,66,26,13,8.5,1,9.39,.9,2016-05-28 14:00
雲林縣,臺西,21,,良好,1.6,0.09,24,21,10,3,1,4.87,1.85,2016-05-28 16:00
雲林縣,崙背,21,,良好,0.9,0.08,25,29,14,2.3,2,4.3,2.01,2016-05-28 16:00
雲林縣,斗六,28,,良好,2.2,0.21,33,35,17,6.4,2,8.86,2.45,2016-05-28 16:00
雲林縣,臺西,22,,良好,1.6,0.1,26,23,13,2.4,1,4.54,2.14,2016-05-28 17:00
雲林縣,崙背,22,,良好,0.9,0.08,26,30,13,1.8,2,3.65,1.9,2016-05-28 17:00
雲林縣,斗六,27,,良好,1.8,0.24,25,30,12,7.1,2,9.54,2.43,2016-05-28 17:00
雲林縣,臺西,22,,良好,2,0.1,25,26,12,3.6,1,5.47,1.87,2016-05-28 18:00
雲林縣,崙背,25,,良好,1.1,0.09,26,27,15,2.1,2,3.88,1.79,2016-05-28 18:00
雲林縣,斗六,28,,良好,2.1,0.25,24,24,12,7.1,2,9.31,2.17,2016-05-28 18:00
雲林縣,臺西,23,,良好,1.8,0.09,24,27,9,3.5,1,5.09,1.59,2016-05-28 19:00
雲林縣,崙背,28,,良好,1.3,0.09,24,31,9,3.1,2,4.87,1.82,2016-05-28 19:00
雲林縣,斗六,28,,良好,2,0.31,19,27,9,9.3,2,11.74,2.48,2016-05-28 19:00
雲林縣,臺西,24,,良好,1.6,0.1,24,26,7,3.4,1,4.89,1.46,2016-05-28 20:00
雲林縣,崙背,28,,良好,1,0.08,22,30,9,2.6,2,4.19,1.55,2016-05-28 20:00
雲林縣,斗六,27,,良好,2.2,0.35,13,30,16,13,2,16.15,3.39,2016-05-28 20:00
雲林縣,臺西,24,,良好,1.4,0.09,24,24,9,2.7,1,4.12,1.44,2016-05-28 21:00
雲林縣,崙背,28,,良好,1.2,0.09,20,28,14,2.8,2,4.51,1.7,2016-05-28 21:00
雲林縣,斗六,28,,良好,1.9,0.32,13,31,6,12,1,13.92,2.37,2016-05-28 21:00
雲林縣,臺西,24,,良好,1.6,0.08,24,24,11,3.1,1,4.09,1.03,2016-05-28 22:00
雲林縣,崙背,27,,良好,0.9,0.11,17,23,14,3.8,2,5.34,1.51,2016-05-28 22:00
雲林縣,斗六,29,,良好,2.3,0.33,10,30,5,12,1,14.85,2.48,2016-05-28 22:00
雲林縣,臺西,24,,良好,1.6,0.08,24,24,11,3.1,1,4.09,1.03,2016-05-28 22:00
雲林縣,崙背,27,,良好,0.9,0.11,17,23,14,3.8,2,5.34,1.51,2016-05-28 22:00
雲林縣,斗六,29,,良好,2.3,0.33,10,30,5,12,1,14.85,2.48,2016-05-28 22:00
雲林縣,臺西,24,,良好,1.9,0.08,23,25,10,3.9,1,5.13,1.23,2016-05-28 23:00
雲林縣,崙背,27,,良好,1,0.11,15,31,19,4.4,2,5.89,1.45,2016-05-28 23:00
雲林縣,斗六,30,,良好,3.1,0.29,8.9,34,0,13,1,15.01,1.98,2016-05-28 23:00
雲林縣,臺西,24,,良好,1.7,0.07,23,22,6,3.4,1,4.53,1.1,2016-05-29 00:00
雲林縣,崙背,27,,良好,1.3,0.13,14,31,12,6,2,7.32,1.33,2016-05-29 00:00
雲林縣,斗六,31,,良好,2.8,0.21,11,35,0,11,1,12.26,1.23,2016-05-29 00:00
雲林縣,臺西,23,,良好,1.4,0.08,18,21,6,3.1,1,3.9,.81,2016-05-29 01:00
雲林縣,崙背,27,,良好,1.9,0.15,12,30,14,6.8,2,8.02,1.21,2016-05-29 01:00
雲林縣,斗六,32,,良好,2.6,0.18,13,33,3,8.9,1,9.99,1.09,2016-05-29 01:00
雲林縣,臺西,23,,良好,2.5,0.12,13,24,7,5.7,1,6.77,1.04,2016-05-29 02:00
雲林縣,崙背,29,,良好,2.8,0.13,11,25,10,7.9,2,9.78,1.86,2016-05-29 02:00
雲林縣,斗六,31,,良好,4.4,0.15,11,27,13,11,1,11.85,1.03,2016-05-29 02:00
